District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,1/17/2019,5678,PURCH,CITY OF ATKA,448.58,,448.58
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,2/14/2019,5686,PURCH,CITY OF ATKA,642.11,,642.11
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,3/14/2019,5702,PURCH,CITY OF ATKA,720.66,,720.66
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,4/17/2019,5733,PURCH,CITY OF ATKA,792.3,,792.3
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,4/25/2019,5737,PURCH,"VITUS ENERGY, LLC","15,376.25",,15376.25
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,5/23/2019,5771,PURCH,CITY OF ATKA,491.58,,491.58
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,6/6/2019,5775,PURCH,"VITUS ENERGY, LLC",12.3,,12.3
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,6/8/2019,5778,GJNLA,FY19 Fuel purch > use,"19,603.40",CR,-19603.4
Aleutian Region School District,19,100,435,605,302,000,Fuel/Energy,6/28/2019,5797,PURCH,CITY OF ATKA,756.48,,756.48
Aleutian Region School District,19,100,435,605,315,000,Energy,7/10/2018,5524,PURCH,"ADAK PETROLEUM, LLC","1,484.24",,1484.24
Aleutian Region School District,19,100,435,605,315,000,Energy,8/2/2018,5533,PURCH,"ADAK PETROLEUM, LLC",579.59,,579.59
Aleutian Region School District,19,100,435,605,315,000,Energy,9/13/2018,5601,PURCH,"ADAK PETROLEUM, LLC",433.93,,433.93
Aleutian Region School District,19,100,435,605,315,000,Energy,9/13/2018,5601,PURCH,"ADAK PETROLEUM, LLC",230.59,,230.59
Aleutian Region School District,19,100,435,605,315,000,Energy,10/25/2018,5628,PURCH,"ADAK PETROLEUM, LLC",235.15,,235.15
Aleutian Region School District,19,100,435,605,315,000,Energy,10/25/2018,5628,PURCH,"ADAK PETROLEUM, LLC",191.84,,191.84
Aleutian Region School District,19,100,435,605,315,000,Energy,11/15/2018,5643,PURCH,"ADAK PETROLEUM, LLC",443.52,,443.52
Aleutian Region School District,19,100,435,605,315,000,Energy,11/15/2018,5643,PURCH,"ADAK PETROLEUM, LLC",306.04,,306.04
Aleutian Region School District,19,100,435,605,315,000,Energy,12/13/2018,5655,PURCH,"ADAK PETROLEUM, LLC",595.63,,595.63
Aleutian Region School District,19,100,435,605,315,000,Energy,1/10/2019,5670,PURCH,"ADAK PETROLEUM, LLC",419.35,,419.35
Aleutian Region School District,19,100,435,605,315,000,Energy,1/17/2019,5678,PURCH,"ADAK PETROLEUM, LLC",389.64,,389.64
Aleutian Region School District,19,100,435,605,315,000,Energy,2/14/2019,5686,PURCH,"ADAK PETROLEUM, LLC","1,022.18",,1022.18
Aleutian Region School District,19,100,435,605,315,000,Energy,3/14/2019,5702,PURCH,"ADAK PETROLEUM, LLC","1,215.86",,1215.86
Aleutian Region School District,19,100,435,605,315,000,Energy,4/11/2019,5724,PURCH,"ADAK PETROLEUM, LLC","1,044.06",,1044.06
Aleutian Region School District,19,100,435,605,315,000,Energy,5/16/2019,5755,PURCH,"ADAK PETROLEUM, LLC",582.87,,582.87
Aleutian Region School District,19,100,435,605,315,000,Energy,5/16/2019,5755,PURCH,"ADAK PETROLEUM, LLC",519.63,,519.63
Aleutian Region School District,19,100,435,605,315,000,Energy,6/13/2019,5782,PURCH,"ADAK PETROLEUM, LLC",132.04,,132.04
Aleutian Region School District,19,100,435,605,315,000,Energy,6/13/2019,5782,PURCH,"ADAK PETROLEUM, LLC",484.59,,484.59
Aleutian Region School District,19,100,440,100,315,000,Other Purchased Services,7/1/2018,5546,GJNLA,Expense FY18 Prepaids,"6,229.07",,6229.07
Aleutian Region School District,19,100,440,220,099,000,Special Ed Programs,6/6/2019,5775,PURCH,"BENNETT, ESTHER","1,020.00",,1020
Aleutian Region School District,19,100,440,350,099,000,Instructional-Other Purchases,9/13/2018,5600,PURCH,American Red Cross,950,,950
Aleutian Region School District,19,100,440,350,099,000,Instructional-Other Purchases,4/11/2019,5724,PURCH,UNIVERSITY OF ALASKA ANCHORAGE,395,,395
Aleutian Region School District,19,100,440,550,099,001,Other Purchased Services,7/10/2018,5524,PURCH,AIM ALASKA,26,,26
Aleutian Region School District,19,100,440,550,099,002,Other Purchased Services,7/10/2018,5524,PURCH,"eChalk, Inc.","1,376.00",,1376
Aleutian Region School District,19,100,440,550,099,003,Other Purchased Services,8/9/2018,5537,PURCH,AIM ALASKA,26,,26
Aleutian Region School District,19,100,440,550,099,004,Other Purchased Services,8/21/2018,5552,PURCH,"Francotyp-Postalia, Inc.",129,,129
Aleutian Region School District,19,100,440,550,099,005,Other Purchased Services,8/30/2018,5596,PURCH,SAMUEL BALLARD,"3,384.00",,3384
Aleutian Region School District,19,100,440,550,099,006,Other Purchased Services,9/13/2018,5600,PURCH,Lincoln Financial Group,300,,300
Aleutian Region School District,19,100,440,550,099,007,Other Purchased Services,9/13/2018,5600,PURCH,AIM ALASKA,26,,26
Aleutian Region School District,19,100,440,550,099,008,Other Purchased Services,10/3/2018,5616,PURCH,AIM ALASKA,30.33,,30.33
Aleutian Region School District,19,100,440,550,099,009,Other Purchased Services,11/15/2018,5643,PURCH,Vital Records Control,26,,26
Aleutian Region School District,19,100,440,550,099,010,Other Purchased Services,12/3/2018,5646,PURCH,Alaska Staff Development Netwo,250,,250
Aleutian Region School District,19,100,440,550,099,011,Other Purchased Services,12/3/2018,5646,PURCH,"Francotyp-Postalia, Inc.",129,,129
Aleutian Region School District,19,100,440,550,099,012,Other Purchased Services,12/13/2018,5655,PURCH,Vital Records Control,65.9,,65.9
Aleutian Region School District,19,100,440,550,099,013,Other Purchased Services,12/13/2018,5655,PURCH,"PORTER, MARILYN","10,600.00",,10600
Aleutian Region School District,19,100,440,550,099,014,Other Purchased Services,12/13/2018,5655,PURCH,FIRST NATIONAL BANK OF ALASKA,566,,566
Aleutian Region School District,19,100,440,550,099,015,Other Purchased Services,12/20/2018,5664,PURCH,ALASKA TEACHER PLACEMENT,"1,600.00",,1600
Aleutian Region School District,19,100,440,550,099,016,Other Purchased Services,1/7/2019,5666,PURCH,ALASBO,75,,75
Aleutian Region School District,19,100,440,550,099,017,Other Purchased Services,2/14/2019,5686,PURCH,Vital Records Control,65,,65
Aleutian Region School District,19,100,440,550,099,018,Other Purchased Services,2/26/2019,5695,PURCH,"Francotyp-Postalia, Inc.",129,,129
Aleutian Region School District,19,100,440,550,099,019,Other Purchased Services,3/14/2019,5702,PURCH,Vital Records Control,65.9,,65.9
Aleutian Region School District,19,100,440,550,099,020,Other Purchased Services,4/11/2019,5724,PURCH,FIRST NATIONAL BANK OF ALASKA,100,,100
Aleutian Region School District,19,100,440,550,099,021,Other Purchased Services,4/17/2019,5733,PURCH,Vital Records Control,65.9,,65.9
Aleutian Region School District,19,100,440,550,099,022,Other Purchased Services,5/23/2019,5771,PURCH,Vital Records Control,65.9,,65.9
Aleutian Region School District,19,100,440,550,099,023,Other Purchased Services,5/23/2019,5771,PURCH,"Francotyp-Postalia, Inc.",129,,129
Aleutian Region School District,19,100,440,550,099,024,Other Purchased Services,6/19/2019,5791,PURCH,Vital Records Control,65.9,,65.9
Aleutian Region School District,19,100,440,550,099,025,Other Purchased Services,6/19/2019,5791,PURCH,Vital Records Control,50,,50
Aleutian Region School District,19,100,440,550,099,026,Other Purchased Services,6/30/2019,5809,GJNLA,Year End True Up PP Rent Adj,100,CR,-100
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,7/26/2018,5529,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,8/2/2018,5533,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,8/30/2018,5596,PURCH,SARA HARRIS,315,,315
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,10/3/2018,5616,PURCH,SARA HARRIS,105,,105
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,11/15/2018,5643,PURCH,SARA HARRIS,315,,315
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,12/13/2018,5655,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,1/7/2019,5666,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,2/14/2019,5686,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,4/4/2019,5720,PURCH,SARA HARRIS,420,,420
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,4/11/2019,5723,PURCH,SARA HARRIS,210,CR,-210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,4/11/2019,5724,PURCH,SARA HARRIS,210,,210
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,6/6/2019,5775,PURCH,SARA HARRIS,420,,420
Aleutian Region School District,19,100,440,605,099,000,Purchased Services,6/30/2019,5807,GJNLA,FY19 Accrual  Sara Harris june,210,,210
Aleutian Region School District,19,100,440,605,302,000,Other Services,8/2/2018,5533,PURCH,ALEUTIAN HEATING SERVICES,"8,800.00",,8800
Aleutian Region School District,19,100,440,605,302,000,Other Services,9/24/2018,5614,PURCH,K.S. & B. Enterprises,"88,316.95",,88316.95
Aleutian Region School District,19,100,440,605,302,000,Other Services,1/31/2019,5680,PURCH,ALEUTIAN ELECTRICAL CONTRACTOR,"1,462.86",,1462.86
Aleutian Region School District,19,100,440,605,302,000,Other Services,3/26/2019,5715,GJNLA,Reclass Maj Maint cost  to 520,"98,579.81",CR,-98579.81
Aleutian Region School District,19,100,440,605,302,000,Other Services,3/26/2019,5745,GJNLA,Reversal of 5715T,"98,579.81",,98579.81
Aleutian Region School District,19,100,441,605,315,000,Rentals,1/10/2019,5670,PURCH,CITY OF ADAK,"11,820.00",,11820
Aleutian Region School District,19,100,441,605,315,000,Rentals,6/13/2019,5782,PURCH,CITY OF ADAK,"11,820.00",,11820
Aleutian Region School District,19,100,445,550,099,000,Liability Insurance,7/1/2018,5546,GJNLA,Expense FY18 Prepaid Liabl Ins,"3,266.24",,3266.24
Aleutian Region School District,19,100,445,550,099,000,Liability Insurance,10/3/2018,5616,PURCH,"COMBS INSURANCE AGENCY, INC",153.62,,153.62
Aleutian Region School District,19,100,445,605,099,000,Property Insurance,7/1/2018,5546,GJNLA,Expense FY18 Prepaid Prop Ins,"7,893.10",,7893.1
Aleutian Region School District,19,100,445,605,099,000,Property Insurance,7/1/2018,5546,GJNLA,Expense FY18 Prepaid Veh Ins,"2,740.16",,2740.16
Aleutian Region School District,19,100,450,100,099,000,Supplies,7/1/2018,5545,GJNLA,FY18 AP reversal,304.39,CR,-304.39
Aleutian Region School District,19,100,450,100,099,000,Supplies,7/10/2018,5524,PURCH,Employee,303,,303
Aleutian Region School District,19,100,450,100,099,000,Supplies,7/10/2018,5524,PURCH,FIRST NATIONAL BANK OF ALASKA,120,,120
Aleutian Region School District,19,100,450,100,099,000,Supplies,8/30/2018,5596,PURCH,University of Alaska Anchorage,500,,500
Aleutian Region School District,19,100,450,100,099,000,Supplies,9/6/2018,5598,PURCH,Employee,17,,17
Aleutian Region School District,19,100,450,100,099,000,Supplies,9/6/2018,5598,PURCH,Education.com,300,,300
Aleutian Region School District,19,100,450,100,099,000,Supplies,9/13/2018,5600,PURCH,FIRST NATIONAL BANK OF ALASKA,36.94,,36.94
Aleutian Region School District,19,100,450,100,099,000,Supplies,10/10/2018,5619,PURCH,FIRST NATIONAL BANK OF ALASKA,200,,200
Aleutian Region School District,19,100,450,100,099,000,Supplies,10/18/2018,5626,PURCH,Employee,17,,17
Aleutian Region School District,19,100,450,100,099,000,Supplies,11/15/2018,5643,PURCH,Employee,17,,17
Aleutian Region School District,19,100,450,100,099,000,Supplies,12/5/2018,5651,PURCH,Employee,17,,17
Aleutian Region School District,19,100,450,100,099,000,Supplies,1/7/2019,5666,PURCH,DATA RECOGNITION CORPORATION,246.83,,246.83
Aleutian Region School District,19,100,450,100,099,000,Supplies,1/7/2019,5666,PURCH,DATA RECOGNITION CORPORATION,308.73,,308.73
Aleutian Region School District,19,100,450,100,099,000,Supplies,1/10/2019,5670,PURCH,FIRST NATIONAL BANK OF ALASKA,200,,200
Aleutian Region School District,19,100,450,100,099,000,Supplies,2/7/2019,5682,PURCH,FIRST NATIONAL BANK OF ALASKA,49.55,,49.55
Aleutian Region School District,19,100,450,100,099,000,Supplies,2/14/2019,5686,PURCH,Employee,336.89,,336.89
Aleutian Region School District,19,100,450,100,099,000,Supplies,3/21/2019,5708,PURCH,FIRST NATIONAL BANK OF ALASKA,217,,217
Aleutian Region School District,19,100,450,100,099,000,Supplies,3/21/2019,5708,PURCH,FIRST NATIONAL BANK OF ALASKA,63.14,,63.14
Aleutian Region School District,19,100,450,100,099,000,Supplies,4/11/2019,5724,PURCH,FIRST NATIONAL BANK OF ALASKA,17,,17
